Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD6,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,1.006057456834514,2,3017,9,400,3428
arimaFD6,standard,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-3.0933112003953265,0,3462,1,465,3928
arimaFD6,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1.0,-2.0,0,931,0,126,1057
arimaFD6,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,-0.4745989039504651,1,3023,3,401,3428
arimaFD6,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,-0.25559466708436296,1,3025,1,401,3428
arimaFD6,standard,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.0,0,5791,0,726,6517
arimaFD6,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,1.0,-3.825564311150013,5,15765,36,1494,17300
arimaFD6,standard,realKnownCause/ec2_request_latency_system_failure.csv,1.0,-1.494364895772394,9,3060,22,337,3428
arimaFD6,standard,realKnownCause/machine_temperature_system_failure.csv,1.0,0.5877389901933578,7,19657,20,2261,21945
arimaFD6,standard,realKnownCause/nyc_taxi.csv,1.0,1.984034715304709,4,8532,3,1031,9570
arimaFD6,standard,realKnownCause/rogue_agent_key_hold.csv,1.0,-2.2199999999999998,0,1408,2,190,1600
arimaFD6,standard,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.643809204840173,0,4029,6,530,4565
arimaFD6,standard,realTraffic/occupancy_6005.csv,1.0,0.5232326113145229,1,1780,4,238,2023
arimaFD6,standard,realTraffic/occupancy_t4013.csv,1.0,1.5846945947450366,2,1872,3,248,2125
arimaFD6,standard,realTraffic/speed_6005.csv,1.0,-0.4474877086370316,1,1873,13,238,2125
arimaFD6,standard,realTraffic/speed_7578.csv,1.0,-4.4399999999999995,0,838,4,116,958
arimaFD6,standard,realTraffic/speed_t4013.csv,1.0,-2.44,0,1867,4,250,2121
arimaFD6,standard,realTraffic/TravelTime_387.csv,1.0,-3.0,0,1876,0,249,2125
arimaFD6,standard,realTraffic/TravelTime_451.csv,1.0,0.5282997636289297,1,1617,4,216,1838
arimaFD6,standard,realTweets/Twitter_volume_AAPL.csv,1.0,-4.0,0,13564,0,1588,15152
arimaFD6,standard,realTweets/Twitter_volume_AMZN.csv,1.0,-4.54921963486019,0,13496,5,1580,15081
arimaFD6,standard,realTweets/Twitter_volume_CRM.csv,1.0,-3.765301061098037,0,13552,7,1593,15152
arimaFD6,standard,realTweets/Twitter_volume_CVS.csv,1.0,-3.9678002666827887,2,13533,44,1524,15103
arimaFD6,standard,realTweets/Twitter_volume_FB.csv,1.0,-2.1100000000000003,0,13500,1,1582,15083
arimaFD6,standard,realTweets/Twitter_volume_GOOG.csv,1.0,-3.3128825285848142,0,13657,3,1432,15092
arimaFD6,standard,realTweets/Twitter_volume_IBM.csv,1.0,-2.0279447908652197,3,13533,20,1587,15143
arimaFD6,standard,realTweets/Twitter_volume_KO.csv,1.0,-3.0,0,13514,0,1587,15101
arimaFD6,standard,realTweets/Twitter_volume_PFE.csv,1.0,-3.2037892309445786,5,13481,39,1583,15108
arimaFD6,standard,realTweets/Twitter_volume_UPS.csv,1.0,-5.0,0,13531,0,1585,15116
Totals,,,,-94.95244701820005,49,299031,316,33446,332842
